Fecha,Pozo,Dias,Qo mes (b),Qo prom. mes(bd),Qg mes (MMpc),Qg prom. mes (MMpcd),Qw mes (b),Qw prom. mes (bd),Fw (%),RGA (m3/m3),Días de Operación
01/02/2000,MOLOACÁN-440,29,149.34,5.15,0.22,0.01,115.74,3.99,43.66,260.55,29
01/02/2000,MOLOACÁN-442,29,623.66,21.51,1.74,0.06,"2,289.62",78.95,78.59,496.81,29
01/02/2000,MOLOACÁN-454,29,298.71,10.30,0.29,0.01,360.09,12.42,54.66,173.52,29
01/02/2000,MOLOACÁN-455,29,176.09,6.07,0.09,0.00,12.05,0.42,6.41,88.24,29
01/02/2000,MOLOACÁN-457,29,148.29,5.11,0.07,0.00,17.39,0.60,10.50,86.09,29
01/02/2000,MOLOACÁN-459,29,352.18,12.14,0.26,0.01,566.53,19.54,61.67,132.36,29
01/02/2000,MOLOACÁN-461,29,296.58,10.23,0.29,0.01,817.38,28.19,73.38,172.19,29
01/02/2000,MOLOACÁN-462,29,301.02,10.38,0.59,0.02,989.35,34.12,76.67,350.81,29
01/02/2000,MOLOACÁN-463,29,176.29,6.08,0.27,0.01,1.85,0.06,1.04,269.33,29
01/02/2000,MOLOACÁN-466,29,278.41,9.60,0.18,0.01,81.74,2.82,22.70,113.09,29
01/02/2000,MOLOACÁN-467,29,176.09,6.07,0.09,0.00,3.85,0.13,2.14,88.24,29
01/02/2000,MOLOACÁN-468,29,176.09,6.07,0.09,0.00,80.93,2.79,31.49,88.24,29
01/02/2000,MOLOACÁN-470,29,176.09,6.07,0.09,0.00,1.91,0.07,1.07,88.24,29
01/02/2000,MOLOACÁN-471,29,148.29,5.11,0.14,0.00,9.30,0.32,5.90,172.19,29
01/02/2000,MOLOACÁN-474,29,176.09,6.07,0.09,0.00,17.54,0.60,9.06,88.24,29
01/02/2000,MOLOACÁN-475,29,352.18,12.14,0.17,0.01,19.88,0.69,5.34,88.24,29
01/02/2000,MOLOACÁN-485,29,296.58,10.23,0.29,0.01,363.28,12.53,55.05,172.19,29
01/02/2000,MOLOACÁN-486,29,176.09,6.07,0.09,0.00,16.42,0.57,8.53,88.24,29
01/02/2000,MOLOACÁN-511,29,148.29,5.11,0.07,0.00,90.82,3.13,37.98,86.09,29
01/02/2000,MOLOACÁN-513,29,148.29,5.11,0.14,0.00,26.95,0.93,15.38,172.19,29
01/02/2000,MOLOACÁN-514,29,186.72,6.44,0.15,0.01,97.33,3.36,34.26,140.74,29
01/02/2000,MOLOACÁN-515,29,152.17,5.25,0.37,0.01,67.57,2.33,30.75,431.17,29
01/02/2000,MOLOACÁN-518,29,296.58,10.23,0.22,0.01,136.23,4.70,31.48,129.14,29
01/02/2000,MOLOACÁN-523,29,116.44,4.02,0.12,0.00,50.99,1.76,30.45,176.07,22
01/02/2000,MOLOACÁN-524,29,302.65,10.44,0.30,0.01,536.29,18.49,63.92,174.01,29
01/02/2000,MOLOACÁN-530,29,116.44,4.02,0.06,0.00,32.06,1.11,21.59,86.03,22
01/02/2000,MOLOACÁN-582,29,120.74,4.16,0.06,0.00,32.86,1.13,21.39,85.30,23
01/02/2000,MOLOACÁN-589,29,148.29,5.11,0.14,0.00,635.74,21.92,81.09,172.19,29
01/02/2000,MOLOACÁN-613,29,176.09,6.07,0.09,0.00,16.42,0.57,8.53,88.24,29
01/02/2000,MOLOACÁN-617,29,712.99,24.59,0.63,0.02,324.19,11.18,31.26,156.80,29
01/02/2000,MOLOACÁN-619,29,528.28,18.22,0.17,0.01,0.00,0.00,0.00,58.83,29
01/02/2000,MOLOACÁN-622,29,176.19,6.08,0.09,0.00,153.87,5.31,46.62,89.35,29
01/02/2000,MOLOACÁN-625,29,354.33,12.22,0.35,0.01,24.20,0.83,6.39,176.62,29
01/02/2000,MOLOACÁN-626,29,528.28,18.22,0.17,0.01,141.63,4.88,21.14,58.83,29
01/02/2000,MOLOACÁN-628,29,704.37,24.29,0.17,0.01,293.76,10.13,29.43,44.12,29
01/02/2000,MOLOACÁN-629,29,169.91,5.86,0.08,0.00,20.16,0.70,10.61,88.42,28
01/02/2000,MOLOACÁN-633,29,176.14,6.07,0.18,0.01,282.63,9.75,61.61,177.66,29
01/02/2000,MOLOACÁN-637,29,881.98,30.41,0.45,0.02,503.23,17.35,36.33,90.92,29
01/02/2000,MOLOACÁN-638,29,176.24,6.08,0.22,0.01,188.02,6.48,51.62,221.59,29
01/02/2000,MOLOACÁN-640,29,177.31,6.11,0.22,0.01,125.83,4.34,41.51,222.06,29
01/02/2000,MOLOACÁN-641,29,169.91,5.86,0.08,0.00,45.37,1.56,21.08,88.42,28
01/02/2000,MOLOACÁN-646,29,169.91,5.86,0.08,0.00,120.99,4.17,41.59,88.42,28
01/02/2000,MOLOACÁN-648,29,356.28,12.29,0.27,0.01,95.00,3.28,21.05,132.60,29
01/02/2000,MOLOACÁN-656,29,352.18,12.14,0.44,0.02,251.79,8.68,41.69,220.60,29
01/02/2000,MOLOACÁN-661,29,522.21,18.01,1.04,0.04,456.74,15.75,46.66,353.66,29
01/02/2000,MOLOACÁN-664,29,176.09,6.07,0.17,0.01,80.93,2.79,31.49,176.48,29
01/02/2000,MOLOACÁN-667,29,176.09,6.07,0.09,0.00,28.22,0.97,13.81,88.24,29
01/02/2000,MOLOACÁN-680,29,176.34,6.08,0.27,0.01,228.72,7.89,56.47,271.66,29
01/02/2000,MOLOACÁN-681,29,126.37,4.36,0.13,0.00,237.06,8.17,65.23,180.55,21
01/02/2000,MOLOACÁN-686,29,176.09,6.07,0.09,0.00,28.22,0.97,13.81,88.24,29
01/02/2000,MOLOACÁN-689,29,169.91,5.86,0.17,0.01,32.03,1.10,15.86,176.84,28
01/02/2000,MOLOACÁN-690,29,692.11,23.87,1.04,0.04,"1,109.58",38.26,61.59,266.84,29
01/02/2000,MOLOACÁN-694,29,522.21,18.01,0.60,0.02,837.35,28.87,61.59,206.20,29
01/02/2000,MOLOACÁN-699,29,177.22,6.11,0.09,0.00,73.54,2.54,29.33,88.77,29
01/02/2000,MOLOACÁN-700,29,528.57,18.23,0.71,0.02,845.85,29.17,61.54,238.42,29
01/02/2000,MOLOACÁN-701,29,352.28,12.15,0.53,0.02,94.23,3.25,21.10,266.42,29
01/02/2000,MOLOACÁN-705,29,528.58,18.23,0.27,0.01,141.02,4.86,21.06,89.40,29
01/02/2000,MOLOACÁN-713,29,169.91,5.86,0.25,0.01,77.78,2.68,31.40,265.26,28
01/02/2000,MOLOACÁN-716,29,169.91,5.86,0.25,0.01,181.48,6.26,51.65,265.26,28
01/02/2000,MOLOACÁN-801,29,182.01,6.28,0.26,0.01,87.84,3.03,32.55,257.72,29
01/02/2000,MOLOACÁN-802,29,545.75,18.82,0.61,0.02,616.86,21.27,53.06,199.37,29
01/02/2000,MOLOACÁN-803,29,"1,819.15",62.73,1.59,0.05,"4,774.43",164.64,72.41,155.33,29
01/02/2000,MOLOACÁN-804,29,181.92,6.27,0.15,0.01,68.54,2.36,27.37,149.53,29
01/02/2000,MOLOACÁN-806,29,363.83,12.55,0.51,0.02,109.32,3.77,23.10,249.21,29
01/02/2000,MOLOACÁN-807,29,"1,091.49",37.64,1.22,0.04,"3,005.96",103.65,73.36,198.73,29
01/02/2000,MOLOACÁN-812,29,727.66,25.09,0.63,0.02,670.23,23.11,47.95,154.87,29
01/02/2000,MOLOACÁN-816,29,727.66,25.09,0.65,0.02,"1,514.70",52.23,67.55,160.22,29
01/02/2000,MOLOACÁN-821,29,545.75,18.82,0.51,0.02,"2,467.43",85.08,81.89,166.14,29
01/02/2000,MOLOACÁN-822,29,545.75,18.82,0.61,0.02,817.70,28.20,59.97,199.37,29
01/02/2000,MOLOACÁN-823,29,727.66,25.09,0.61,0.02,"1,919.11",66.18,72.51,149.53,29
01/02/2000,MOLOACÁN-834,29,181.92,6.27,0.25,0.01,42.11,1.45,18.80,249.21,29
01/02/2000,MOLOACÁN-842,29,363.83,12.55,0.36,0.01,763.73,26.34,67.73,174.45,29
01/02/2000,MOLOACÁN-844,29,941.16,32.45,1.06,0.04,"2,064.56",71.19,68.69,199.82,29
01/02/2000,MOLOACÁN-845,29,727.66,25.09,0.74,0.03,"1,520.12",52.42,67.63,181.45,29
01/02/2000,MOLOACÁN-856,29,181.92,6.27,0.36,0.01,168.23,5.80,48.05,348.90,29
01/02/2000,MOLOACÁN-861,29,728.07,25.11,0.82,0.03,"2,267.02",78.17,75.69,200.46,29
01/02/2000,MOLOACÁN-862,29,182.01,6.28,0.26,0.01,87.84,3.03,32.55,257.72,29
01/02/2000,MOLOACÁN-863,29,181.92,6.27,0.26,0.01,380.34,13.12,67.65,257.86,29
01/02/2000,MOLOACÁN-865,29,909.58,31.36,0.92,0.03,"1,028.10",35.45,53.06,179.43,29
01/02/2000,MOLOACÁN-891,29,120.74,4.16,0.06,0.00,7.98,0.28,6.20,85.30,23
01/02/2000,MOLOACÁN-893,29,148.29,5.11,0.22,0.01,146.71,5.06,49.73,258.28,29
01/02/2000,MOLOACÁN-895,29,299.09,10.31,0.29,0.01,"1,202.31",41.46,80.08,174.18,29
01/02/2000,MOLOACÁN-979,29,182.02,6.28,0.21,0.01,250.44,8.64,57.91,206.61,29
01/03/2000,MOLOACÁN-102D,31,163.03,5.26,0.55,0.02,155.04,5.00,48.74,600.05,31
01/03/2000,MOLOACÁN-111,31,161.87,5.22,0.15,0.00,290.41,9.37,64.21,169.32,31
01/03/2000,MOLOACÁN-112,31,160.71,5.18,0.23,0.01,18.75,0.60,10.45,252.30,31
01/03/2000,MOLOACÁN-122,31,490.50,15.82,0.47,0.02,464.78,14.99,48.65,171.04,31
01/03/2000,MOLOACÁN-132,31,159.58,5.15,0.22,0.01,74.61,2.41,31.86,249.83,31
01/03/2000,MOLOACÁN-186,31,499.78,16.12,1.32,0.04,677.94,21.87,57.56,468.71,31
01/03/2000,MOLOACÁN-313,31,380.52,12.27,0.18,0.01,"1,166.15",37.62,75.40,84.58,31
01/03/2000,MOLOACÁN-319,31,190.31,6.14,0.18,0.01,83.11,2.68,30.40,170.35,31
01/03/2000,MOLOACÁN-320,31,380.52,12.27,0.18,0.01,559.37,18.04,59.51,84.58,31
01/03/2000,MOLOACÁN-324,31,190.26,6.14,0.18,0.01,104.65,3.38,35.49,169.17,31
01/03/2000,MOLOACÁN-325,31,761.79,24.57,0.27,0.01,419.33,13.53,35.50,63.84,31
01/03/2000,MOLOACÁN-327,31,380.62,12.28,0.18,0.01,905.02,29.19,70.39,85.16,31
01/03/2000,MOLOACÁN-329,31,761.24,24.56,0.18,0.01,"1,809.96",58.39,70.39,42.59,31
01/03/2000,MOLOACÁN-330,31,570.79,18.41,0.18,0.01,"1,360.51",43.89,70.45,56.39,31
01/03/2000,MOLOACÁN-337,31,571.96,18.45,0.18,0.01,677.35,21.85,54.22,57.12,31
01/03/2000,MOLOACÁN-340,31,190.26,6.14,0.09,0.00,129.57,4.18,40.51,84.58,31
01/03/2000,MOLOACÁN-343,31,190.36,6.14,0.18,0.01,581.26,18.75,75.33,171.25,31
01/03/2000,MOLOACÁN-344,31,761.25,24.56,0.18,0.01,332.49,10.73,30.40,42.59,31
01/03/2000,MOLOACÁN-345,31,380.52,12.27,0.18,0.01,318.04,10.26,45.53,84.58,31
01/03/2000,MOLOACÁN-346,31,"1,141.57",36.82,0.27,0.01,"1,166.15",37.62,50.53,42.29,31
01/03/2000,MOLOACÁN-350,31,321.40,10.37,0.23,0.01,196.80,6.35,37.98,125.89,31
01/03/2000,MOLOACÁN-351,31,190.26,6.14,0.18,0.01,159.02,5.13,45.53,169.17,31
01/03/2000,MOLOACÁN-355,31,570.79,18.41,0.54,0.02,477.06,15.39,45.53,169.17,31
01/03/2000,MOLOACÁN-357,31,380.99,12.29,0.27,0.01,24.81,0.80,6.11,128.42,31
01/03/2000,MOLOACÁN-360,31,159.58,5.15,0.07,0.00,52.66,1.70,24.81,83.28,31
01/03/2000,MOLOACÁN-367,31,159.58,5.15,0.07,0.00,110.38,3.56,40.89,83.28,31
01/03/2000,MOLOACÁN-376,31,380.52,12.27,0.27,0.01,475.10,15.33,55.53,126.88,31
01/03/2000,MOLOACÁN-385,31,159.58,5.15,0.15,0.00,127.90,4.13,44.49,166.56,31
01/03/2000,MOLOACÁN-387,31,482.43,15.56,0.23,0.01,"1,080.33",34.85,69.13,83.87,31
01/03/2000,MOLOACÁN-391,31,161.04,5.19,0.38,0.01,126.90,4.09,44.07,418.75,31
01/03/2000,MOLOACÁN-395,31,380.62,12.28,0.27,0.01,258.61,8.34,40.46,127.76,31
01/03/2000,MOLOACÁN-396,31,572.87,18.48,0.28,0.01,248.24,8.01,30.23,85.95,31
01/03/2000,MOLOACÁN-397,31,190.26,6.14,0.09,0.00,14.63,0.47,7.14,84.58,31
01/03/2000,MOLOACÁN-398,31,190.26,6.14,0.09,0.00,8.10,0.26,4.08,84.58,31
01/03/2000,MOLOACÁN-4,31,161.94,5.22,0.15,0.00,124.29,4.01,43.42,169.37,31
01/03/2000,MOLOACÁN-406,31,190.36,6.14,0.09,0.00,91.18,2.94,32.39,85.63,31
01/03/2000,MOLOACÁN-407,31,190.26,6.14,0.09,0.00,91.46,2.95,32.47,84.58,31
01/03/2000,MOLOACÁN-408,31,190.97,6.16,0.18,0.01,130.15,4.20,40.53,169.72,31
01/03/2000,MOLOACÁN-409,31,190.26,6.14,0.09,0.00,129.57,4.18,40.51,84.58,31
01/03/2000,MOLOACÁN-410,31,190.65,6.15,0.18,0.01,585.06,18.87,75.42,171.37,31
01/03/2000,MOLOACÁN-414,31,162.95,5.26,0.08,0.00,129.60,4.18,44.30,85.36,31
01/03/2000,MOLOACÁN-415,31,159.58,5.15,0.15,0.00,25.95,0.84,13.99,166.56,31
01/03/2000,MOLOACÁN-416,31,323.81,10.45,0.23,0.01,388.95,12.55,54.57,126.65,31
01/03/2000,MOLOACÁN-418,31,159.58,5.15,0.22,0.01,74.61,2.41,31.86,249.83,31
01/03/2000,MOLOACÁN-421,31,190.49,6.14,0.09,0.00,6.01,0.19,3.06,85.61,31
01/03/2000,MOLOACÁN-422,31,190.70,6.15,0.09,0.00,83.45,2.69,30.44,86.19,31
01/03/2000,MOLOACÁN-428,31,159.58,5.15,0.07,0.00,74.61,2.41,31.86,83.28,31
01/03/2000,MOLOACÁN-431,31,160.74,5.19,0.15,0.00,688.40,22.21,81.07,167.70,31
01/03/2000,MOLOACÁN-432,31,380.52,12.27,0.18,0.01,97.18,3.13,20.34,84.58,31
01/03/2000,MOLOACÁN-434,31,380.52,12.27,0.18,0.01,97.18,3.13,20.34,84.58,31
01/03/2000,MOLOACÁN-435,31,190.26,6.14,0.09,0.00,8.10,0.26,4.08,84.58,31
01/03/2000,MOLOACÁN-437,31,190.26,6.14,0.09,0.00,8.10,0.26,4.08,84.58,31
01/03/2000,MOLOACÁN-438,31,190.26,6.14,0.09,0.00,16.90,0.55,8.16,84.58,31
01/03/2000,MOLOACÁN-439,31,159.58,5.15,0.22,0.01,127.90,4.13,44.49,249.83,31
01/03/2000,MOLOACÁN-440,31,160.72,5.18,0.23,0.01,126.46,4.08,44.04,252.09,31
01/03/2000,MOLOACÁN-442,31,663.55,21.40,1.79,0.06,"3,338.40",107.69,83.42,479.26,31
01/03/2000,MOLOACÁN-454,31,124.75,4.02,0.11,0.00,154.72,4.99,55.36,161.50,12
01/03/2000,MOLOACÁN-455,31,190.86,6.16,0.09,0.00,12.42,0.40,6.11,84.89,31
01/03/2000,MOLOACÁN-457,31,159.58,5.15,0.07,0.00,19.05,0.61,10.66,83.28,31
01/03/2000,MOLOACÁN-459,31,380.62,12.28,0.27,0.01,581.80,18.77,60.45,127.74,31
01/03/2000,MOLOACÁN-461,31,319.15,10.30,0.30,0.01,895.29,28.88,73.72,166.56,31
01/03/2000,MOLOACÁN-462,31,323.95,10.45,0.62,0.02,"1,081.47",34.89,76.95,338.18,31
01/03/2000,MOLOACÁN-463,31,190.45,6.14,0.27,0.01,1.95,0.06,1.01,255.27,31
01/03/2000,MOLOACÁN-466,31,190.31,6.14,0.18,0.01,83.13,2.68,30.40,170.18,31
01/03/2000,MOLOACÁN-467,31,190.26,6.14,0.09,0.00,3.97,0.13,2.04,84.58,31
01/03/2000,MOLOACÁN-468,31,190.64,6.15,0.09,0.00,83.54,2.69,30.47,85.72,31
01/03/2000,MOLOACÁN-470,31,190.26,6.14,0.09,0.00,1.96,0.06,1.02,84.58,31
01/03/2000,MOLOACÁN-471,31,159.58,5.15,0.15,0.00,10.18,0.33,6.00,166.56,31
01/03/2000,MOLOACÁN-472,31,134.78,4.35,0.07,0.00,2.73,0.09,1.99,86.96,22
01/03/2000,MOLOACÁN-474,31,190.26,6.14,0.09,0.00,18.06,0.58,8.67,84.58,31
01/03/2000,MOLOACÁN-475,31,382.03,12.32,0.18,0.01,20.51,0.66,5.09,85.36,31
01/03/2000,MOLOACÁN-485,31,319.15,10.30,0.30,0.01,397.91,12.84,55.49,166.56,31
01/03/2000,MOLOACÁN-486,31,190.26,6.14,0.09,0.00,16.90,0.55,8.16,84.58,31
01/03/2000,MOLOACÁN-511,31,300.40,9.69,0.34,0.01,254.56,8.21,45.87,201.68,31
01/03/2000,MOLOACÁN-513,31,159.58,5.15,0.15,0.00,29.51,0.95,15.61,166.56,31
01/03/2000,MOLOACÁN-514,31,161.88,5.22,0.15,0.00,124.92,4.03,43.56,168.99,31
01/03/2000,MOLOACÁN-515,31,163.36,5.27,0.39,0.01,72.16,2.33,30.64,427.07,31
01/03/2000,MOLOACÁN-518,31,319.15,10.30,0.22,0.01,149.21,4.81,31.86,124.92,31
01/03/2000,MOLOACÁN-523,31,159.58,5.15,0.07,0.00,70.00,2.26,30.49,83.28,31
01/03/2000,MOLOACÁN-524,31,323.81,10.45,0.31,0.01,583.42,18.82,64.31,168.86,31
01/03/2000,MOLOACÁN-530,31,159.58,5.15,0.07,0.00,99.48,3.21,38.40,83.28,31
01/03/2000,MOLOACÁN-582,31,159.58,5.15,0.07,0.00,44.59,1.44,21.84,83.28,31
01/03/2000,MOLOACÁN-589,31,165.45,5.34,0.29,0.01,652.28,21.04,79.77,311.54,31
01/03/2000,MOLOACÁN-613,31,190.31,6.14,0.09,0.00,16.86,0.54,8.14,85.18,31
01/03/2000,MOLOACÁN-617,31,762.77,24.61,0.65,0.02,333.48,10.76,30.42,151.04,31
01/03/2000,MOLOACÁN-619,31,442.47,14.27,0.14,0.00,0.62,0.02,0.14,57.06,24
01/03/2000,MOLOACÁN-622,31,190.31,6.14,0.09,0.00,158.78,5.12,45.48,85.10,31
01/03/2000,MOLOACÁN-625,31,382.03,12.32,0.37,0.01,24.87,0.80,6.11,170.90,31
01/03/2000,MOLOACÁN-626,31,478.97,15.45,0.15,0.00,121.26,3.91,20.20,56.66,26
01/03/2000,MOLOACÁN-628,31,761.05,24.55,0.18,0.01,302.34,9.75,28.43,42.29,31
01/03/2000,MOLOACÁN-629,31,190.26,6.14,0.09,0.00,21.60,0.70,10.19,84.58,31
01/03/2000,MOLOACÁN-633,31,190.31,6.14,0.18,0.01,291.09,9.39,60.47,170.19,31
01/03/2000,MOLOACÁN-637,31,953.51,30.76,0.46,0.01,523.91,16.90,35.46,86.26,31
01/03/2000,MOLOACÁN-638,31,190.55,6.15,0.28,0.01,194.09,6.26,50.46,258.48,31
01/03/2000,MOLOACÁN-640,31,190.49,6.14,0.23,0.01,129.55,4.18,40.48,217.84,31
01/03/2000,MOLOACÁN-641,31,190.26,6.14,0.09,0.00,48.59,1.57,20.34,84.58,31
01/03/2000,MOLOACÁN-646,31,190.26,6.14,0.09,0.00,129.57,4.18,40.51,84.58,31
01/03/2000,MOLOACÁN-648,31,381.10,12.29,0.28,0.01,97.04,3.13,20.30,129.23,31
01/03/2000,MOLOACÁN-656,31,380.72,12.28,0.46,0.01,258.34,8.33,40.42,214.07,31
01/03/2000,MOLOACÁN-661,31,570.93,18.42,1.09,0.04,476.00,15.35,45.47,340.70,31
01/03/2000,MOLOACÁN-664,31,190.26,6.14,0.18,0.01,83.30,2.69,30.45,169.17,31
01/03/2000,MOLOACÁN-667,31,190.26,6.14,0.09,0.00,29.04,0.94,13.24,84.58,31
01/03/2000,MOLOACÁN-677,31,357.22,11.52,0.26,0.01,37.71,1.22,9.55,129.06,29
01/03/2000,MOLOACÁN-680,31,191.34,6.17,0.28,0.01,237.69,7.67,55.40,261.30,31
01/03/2000,MOLOACÁN-681,31,484.68,15.63,0.18,0.01,"1,302.04",42.00,72.87,67.34,31
01/03/2000,MOLOACÁN-686,31,190.26,6.14,0.09,0.00,29.04,0.94,13.24,84.58,31
01/03/2000,MOLOACÁN-689,31,190.26,6.14,0.18,0.01,34.30,1.11,15.27,169.17,31
01/03/2000,MOLOACÁN-690,31,762.61,24.60,1.10,0.04,"1,170.13",37.75,60.54,257.06,31
01/03/2000,MOLOACÁN-694,31,572.49,18.47,0.65,0.02,878.67,28.34,60.55,201.25,31
01/03/2000,MOLOACÁN-699,31,190.49,6.14,0.09,0.00,75.53,2.44,28.39,85.69,31
01/03/2000,MOLOACÁN-700,31,572.05,18.45,0.74,0.02,875.67,28.25,60.49,229.86,31
01/03/2000,MOLOACÁN-701,31,381.29,12.30,0.55,0.02,97.47,3.14,20.36,257.16,31
01/03/2000,MOLOACÁN-705,31,571.35,18.43,0.27,0.01,182.46,5.89,24.20,85.12,31
01/03/2000,MOLOACÁN-713,31,190.26,6.14,0.27,0.01,83.30,2.69,30.45,253.75,31
01/03/2000,MOLOACÁN-716,31,190.26,6.14,0.27,0.01,194.36,6.27,50.53,253.75,31
01/03/2000,MOLOACÁN-801,31,192.85,6.22,0.27,0.01,92.85,3.00,32.50,247.08,31
01/03/2000,MOLOACÁN-802,31,578.87,18.67,0.66,0.02,647.78,20.90,52.81,204.59,31
01/03/2000,MOLOACÁN-803,31,"1,928.50",62.21,1.67,0.05,"5,027.38",162.17,72.28,154.39,31
01/03/2000,MOLOACÁN-804,31,192.85,6.22,0.16,0.01,72.21,2.33,27.24,148.25,31
01/03/2000,MOLOACÁN-806,31,385.70,12.44,0.54,0.02,115.18,3.72,22.99,247.08,31
01/03/2000,MOLOACÁN-807,31,"1,157.10",37.33,1.28,0.04,"3,165.02",102.10,73.23,197.28,31
01/03/2000,MOLOACÁN-812,31,772.23,24.91,0.69,0.02,704.86,22.74,47.72,158.45,31
01/03/2000,MOLOACÁN-816,31,771.82,24.90,0.71,0.02,"1,590.10",51.29,67.32,164.20,31
01/03/2000,MOLOACÁN-821,31,578.55,18.66,0.54,0.02,"2,599.68",83.86,81.80,164.72,31
01/03/2000,MOLOACÁN-822,31,579.45,18.69,0.73,0.02,850.09,27.42,59.47,224.60,31
01/03/2000,MOLOACÁN-823,31,771.40,24.88,0.64,0.02,"2,021.97",65.22,72.38,148.25,31
01/03/2000,MOLOACÁN-834,31,193.04,6.23,0.29,0.01,43.93,1.42,18.54,271.64,31
01/03/2000,MOLOACÁN-842,31,385.70,12.44,0.37,0.01,804.66,25.96,67.60,172.96,31
01/03/2000,MOLOACÁN-844,31,"1,101.11",35.52,1.15,0.04,"2,710.04",87.42,71.11,185.25,31
01/03/2000,MOLOACÁN-845,31,771.83,24.90,0.80,0.03,"1,597.19",51.52,67.42,185.34,31
01/03/2000,MOLOACÁN-856,31,193.05,6.23,0.37,0.01,176.23,5.68,47.72,337.36,31
01/03/2000,MOLOACÁN-861,31,771.81,24.90,0.86,0.03,"2,263.00",73.00,74.57,198.54,31
01/03/2000,MOLOACÁN-862,31,192.85,6.22,0.27,0.01,92.85,3.00,32.50,247.08,31
01/03/2000,MOLOACÁN-863,31,192.85,6.22,0.27,0.01,402.33,12.98,67.60,247.08,31
01/03/2000,MOLOACÁN-865,31,964.25,31.10,0.96,0.03,"1,083.20",34.94,52.90,177.90,31
01/03/2000,MOLOACÁN-891,31,159.58,5.15,0.07,0.00,10.82,0.35,6.35,83.28,31
01/03/2000,MOLOACÁN-893,31,159.58,5.15,0.22,0.01,160.69,5.18,50.17,249.83,31
01/03/2000,MOLOACÁN-895,31,323.75,10.44,0.31,0.01,243.45,7.85,42.92,169.32,31
01/03/2000,MOLOACÁN-979,31,193.15,6.23,0.24,0.01,262.29,8.46,57.59,217.74,31
01/04/2000,MOLOACÁN-102D,30,224.92,7.50,0.33,0.01,220.80,7.36,49.54,260.62,30
01/04/2000,MOLOACÁN-111,30,146.71,4.89,0.14,0.00,278.89,9.30,65.53,175.11,30
01/04/2000,MOLOACÁN-112,30,149.24,4.97,0.22,0.01,17.40,0.58,10.44,267.79,30
01/04/2000,MOLOACÁN-122,30,443.52,14.78,0.44,0.01,444.88,14.83,50.08,177.34,30
01/04/2000,MOLOACÁN-132,30,150.00,5.00,0.22,0.01,68.04,2.27,31.21,264.94,30
01/04/2000,MOLOACÁN-186,30,542.10,18.07,0.99,0.03,784.85,26.16,59.15,324.21,30
01/04/2000,MOLOACÁN-313,30,357.73,11.92,0.16,0.01,"1,053.21",35.11,74.65,77.48,30
01/04/2000,MOLOACÁN-319,30,178.86,5.96,0.16,0.01,75.23,2.51,29.61,154.97,30
01/04/2000,MOLOACÁN-320,30,357.73,11.92,0.16,0.01,505.20,16.84,58.54,77.48,30
01/04/2000,MOLOACÁN-324,30,179.05,5.97,0.16,0.01,94.71,3.16,34.60,156.08,30
01/04/2000,MOLOACÁN-325,30,715.45,23.85,0.23,0.01,378.07,12.60,34.57,58.11,30
01/04/2000,MOLOACÁN-327,30,358.10,11.94,0.16,0.01,820.82,27.36,69.62,78.04,30
01/04/2000,MOLOACÁN-329,30,715.45,23.85,0.16,0.01,"1,638.32",54.61,69.60,38.74,30
01/04/2000,MOLOACÁN-330,30,537.27,17.91,0.16,0.01,"1,230.89",41.03,69.61,52.43,30
01/04/2000,MOLOACÁN-337,30,542.98,18.10,0.17,0.01,649.02,21.63,54.45,55.05,30
01/04/2000,MOLOACÁN-338,30,253.21,8.44,0.34,0.01,305.54,10.18,54.68,236.92,21
01/04/2000,MOLOACÁN-339,30,453.38,15.11,0.16,0.01,671.82,22.39,59.71,62.95,25
01/04/2000,MOLOACÁN-340,30,178.86,5.96,0.08,0.00,117.02,3.90,39.55,77.48,30
01/04/2000,MOLOACÁN-343,30,178.86,5.96,0.16,0.01,526.60,17.55,74.65,154.97,30
01/04/2000,MOLOACÁN-344,30,720.25,24.01,0.16,0.01,303.38,10.11,29.64,39.11,30
01/04/2000,MOLOACÁN-345,30,358.10,11.94,0.16,0.01,287.80,9.59,44.56,78.06,30
01/04/2000,MOLOACÁN-346,30,"1,077.23",35.91,0.24,0.01,"1,058.85",35.29,49.57,39.38,30
01/04/2000,MOLOACÁN-350,30,296.44,9.88,0.22,0.01,184.09,6.14,38.31,131.76,30
01/04/2000,MOLOACÁN-351,30,178.86,5.96,0.16,0.01,143.62,4.79,44.54,154.97,30
01/04/2000,MOLOACÁN-355,30,538.82,17.96,0.48,0.02,432.94,14.43,44.55,159.78,30
01/04/2000,MOLOACÁN-357,30,357.73,11.92,0.23,0.01,22.41,0.75,5.89,116.23,30
01/04/2000,MOLOACÁN-360,30,146.71,4.89,0.07,0.00,49.22,1.64,25.12,87.56,30
01/04/2000,MOLOACÁN-367,30,146.71,4.89,0.07,0.00,103.15,3.44,41.28,87.56,30
01/04/2000,MOLOACÁN-376,30,357.73,11.92,0.23,0.01,429.08,14.30,54.53,116.23,30
01/04/2000,MOLOACÁN-385,30,146.71,4.89,0.14,0.00,119.53,3.98,44.90,175.11,30
01/04/2000,MOLOACÁN-387,30,443.82,14.79,0.22,0.01,"1,008.70",33.62,69.44,88.17,30
01/04/2000,MOLOACÁN-391,30,148.86,4.96,0.30,0.01,116.73,3.89,43.95,357.50,30
