NOMBRE DE POZO,TIPO DE TERMINACION,CIMA DE INTERVALO,BASE DE INTERVALO,"PROGRAMA
",NOMBRE DEL YACIMIENTO,ESTADO ACTUAL DEL INTERVALO,CIMA DISPARO,BASE DISPARO,FECHA DE DISPARO,FECHA DE CIERRE,TIPO DE PISTOLA,DIAMETRO DE LA PISTOLA,DENSIDAD DE CARGA,LONGITUD DEL DISPARO,FASE DEL DISPARO,DIAMETRO DEL DISPARO
MOLOACAN-530,INTERVALO DISPARADO,347,357,TERMINACION,ENCANTO,AISLADO TXC,347,357,27/03/1975,15/10/2007,CJ,1.6875,13,10,SIN INFORMACION,0.31
MOLOACAN-530,INTERVALO DISPARADO,207,221,REPARACION,ENCANTO,CEMENTADO,207,221,24/06/1978,15/10/2007,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,14,SIN INFORMACION,SIN INFORMACION
MOLOACAN-546,INTERVALO DISPARADO,454,460,TERMINACION,ENCANTO,SIN INFORMACION,454,460,12/03/1974,SIN INFORMACION,CJ,1.6875,13,6,SIN INFORMACION,0.31
MOLOACAN-546,INTERVALO DISPARADO,456,460,REPARACION,ENCANTO,SIN INFORMACION,456,460,12/03/1974,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-546,INTERVALO DISPARADO,438,445,REPARACION,ENCANTO,SIN INFORMACION,438,445,21/04/1975,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.28
MOLOACAN-546,INTERVALO DISPARADO,429,431,REPARACION,ENCANTO,SIN INFORMACION,429,431,21/04/1975,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,0.28
MOLOACAN-546,INTERVALO DISPARADO,415,418,REPARACION,ENCANTO,SIN INFORMACION,415,418,21/04/1975,SIN INFORMACION,CJ,1.6875,13,3,SIN INFORMACION,0.28
MOLOACAN-566,INTERVALO DISPARADO,445,457,TERMINACION,ENCANTO,CEMENTADO,445,457,12/01/1974,15/01/1977,CJ,1.6875,13,12,SIN INFORMACION,0.28
MOLOACAN-566,INTERVALO DISPARADO,434,438,TERMINACION,ENCANTO,SIN INFORMACION,434,438,16/01/1974,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-566,INTERVALO DISPARADO,616,618,TERMINACION,ENCANTO,AISLADO TXC,616,618,08/01/1974,15/01/1977,CJ,1.6875,13,2,SIN INFORMACION,0.28
MOLOACAN-566,INTERVALO DISPARADO,490,495,TERMINACION,ENCANTO,SIN INFORMACION,490,495,08/01/1974,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.28
MOLOACAN-566,INTERVALO DISPARADO,409,415,REPARACION,ENCANTO,SIN INFORMACION,409,415,25/02/1987,SIN INFORMACION,CJ,1.6875,4,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-582,INTERVALO DISPARADO,553,557,TERMINACION,ENCANTO,AISLADOTXC,553,557,18/03/1974,02/04/1985,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-582,INTERVALO DISPARADO,509,518,REPARACION,ENCANTO,AISLADO TXC,509,518,09/04/1975,02/04/1985,CJ,1.6875,13,9,SIN INFORMACION,0.028
MOLOACAN-582,INTERVALO DISPARADO,475,480,REPARACION,ENCANTO,CERRADO,475,480,02/04/1985,SIN INFORMACION,SUPER ION,1.5625,4,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-584,INTERVALO DISPARADO,543.7,544,TERMINACION,ENCANTO,AISLADO TXC,543.7,544,08/12/1974,05/07/2007,CJ,1.6875,13,0.3,SIN INFORMACION,0.31
MOLOACAN-584,INTERVALO DISPARADO,502,509,TERMINACION,ENCANTO,AISLADO TXC,502,509,10/12/1974,05/07/2007,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-584,INTERVALO DISPARADO,540,544,REPARACION,ENCANTO,AISLADO TXC,540,544,26/04/1975,05/07/2007,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-584,INTERVALO DISPARADO,478,480,REPARACION,ENCANTO,AISLADO TXC,478,480,26/04/1975,05/07/2007,CJ,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-584,INTERVALO DISPARADO,371,374,REPARACION,ENCANTO,AISLADO TXC,371,374,18/04/1985,05/07/2007,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-586,INTERVALO DISPARADO,595,598,TERMINACION,ENCANTO,AISLO TXC,595,598,SIN INFORMACION,15/11/2007,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-586,INTERVALO DISPARADO,583,585,REPARACION,ENCANTO,CEMENTADO,583,585,23/05/1975,15/11/2007,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-586,INTERVALO DISPARADO,553,555,REPARACION,ENCANTO,CEMENTADO,553,555,28/05/1975,15/11/2007,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-586,INTERVALO DISPARADO,458,462,REPARACION,ENCANTO,AISLO TXC,458,462,13/07/1985,15/11/2007,CJ,1.6875,SIN INFORMACION,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-586,INTERVALO DISPARADO,464,465,REPARACION,ENCANTO,CEMENTADO,464,465,02/07/1985,03/07/1985,CJ,1.6875,4,1,SIN INFORMACION,SIN INFORMACION
MOLOACAN-589,INTERVALO DISPARADO,538,543,TERMINACION,ENCANTO,SIN INFORMACION,538,543,09/03/1975,SIN INFORMACION,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-589,INTERVALO DISPARADO,529,533,TERMINACION,ENCANTO,SIN INFORMACION,529,533,09/03/1975,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-589,INTERVALO DISPARADO,497,508,REPARACION,ENCANTO,SIN INFORMACION,497,508,07/09/1977,SIN INFORMACION,CJ,1.6875,13,11,SIN INFORMACION,0.31
MOLOACAN-6,INTERVALO DISPARADO,395,406,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,395,406,23/02/1967,SIN INFORMACION,CJ,1.6875,13,SIN INFORMACION,SIN INFORMACION,0.31
MOLOACAN-6,INTERVALO DISPARADO,270,274,REPARACION,ENCANTO,CEMENTADO,270,274,06/12/1974,20/03/2004,CJ,1.6875,13,11,SIN INFORMACION,0.31
MOLOACAN-6,INTERVALO DISPARADO,264,269,REPARACION,ENCANTO,CEMENTADO,264,269,06/12/1974,20/03/2004,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-6,INTERVALO DISPARADO,277,280,REPARACION,ENCANTO,CEMENTADO,277,280,04/12/1977,20/03/2004,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-602,INTERVALO DISPARADO,381,391,TERMINACION,ENCANTO,AISLADO TXC,381,391,15/04/1966,25/06/2003,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-602,INTERVALO DISPARADO,369,371,REPARACION,ENCANTO,AISLADO TXC,369,371,21/11/1987,25/06/2003,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-602,INTERVALO DISPARADO,336,341,REPARACION,ENCANTO,AISLADO TXC,336,341,27/11/1982,25/06/2003,CJ,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-603,INTERVALO DISPARADO,525,535,TERMINACION,ENCANTO,AISLADO TXC,525,535,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,10,SIN INFORMACION,0.31
MOLOACAN-603,INTERVALO DISPARADO,375,382,TERMINACION,ENCANTO,SIN INFORMACION,375,382,05/09/1966,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-603,INTERVALO DISPARADO,444,447,REPARACION,ENCANTO,CEMENTADO,444,447,28/05/1976,29/07/2003,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-603,INTERVALO DISPARADO,329,333,REPARACION,ENCANTO,AISLADO TXC,329,333,01/06/1976,29/07/2003,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-603,INTERVALO DISPARADO,322,325,REPARACION,ENCANTO,AISLADO TXC,322,325,01/06/1976,29/07/2003,CJ,1.6875,13,3,SIN INFORMACION,0.31
MOLOACAN-604,INTERVALO DISPARADO,401,405,TERMINACION,ENCANTO,CEMENTADO,401,405,18/04/1966,01/09/1974,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-604,INTERVALO DISPARADO,391,395,REPARACION,ENCANTO,SIN INFORMACION,391,395,31/08/1974,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-604,INTERVALO DISPARADO,348,352,REPARACION,ENCANTO,SIN INFORMACION,348,352,03/09/1974,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.28
MOLOACAN-605,INTERVALO DISPARADO,511.5,514,TERMINACION,ENCANTO,AISLO TXD,511.5,514,28/04/1966,05/07/2004,CJ,1.6875,13,2.5,SIN INFORMACION,0.31
MOLOACAN-605,INTERVALO DISPARADO,478,500,TERMINACION,ENCANTO,AISLO TXD,478,500,30/04/1966,05/07/2004,CJ,1.6875,13,22,SIN INFORMACION,0.31
MOLOACAN-606,INTERVALO DISPARADO,430,436,TERMINACION,ENCANTO,CEMENTADO,430,436,04/01/1967,05/01/1967,CJ,1.6875,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-606,INTERVALO DISPARADO,412,421,TERMINACION,ENCANTO,TAPONADO,412,421,10/01/1967,31/03/1972,CJ,1.6875,13,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-606,INTERVALO DISPARADO,329.7,330,REPARACION,ENCANTO,TAPONADO,329.7,330,01/04/1972,19/06/2003,CJ,1.6875,13,0.3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-606,INTERVALO DISPARADO,324,324.3,REPARACION,ENCANTO,TAPONADO,324,324.3,03/04/1972,19/06/2003,CJ,1.6875,13,0.3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-606,INTERVALO DISPARADO,324.3,329.7,REPARACION,ENCANTO,TAPONADO,324.3,329.7,05/04/1972,19/06/2003,CJ,1.6875,13,5.4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-606,INTERVALO DISPARADO,362,368,REPARACION,ENCANTO,TAPONADO,362,368,01/08/1984,19/06/2003,CJ,1.6875,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,485,497,TERMINACION,ENCANTO,CEMENTADO,485,497,25/11/1966,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,450,452,TERMINACION,ENCANTO,CEMENTADO,450,452,01/12/1966,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,445,447,TERMINACION,ENCANTO,CEMENTADO,445,447,01/12/1966,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,433,439,TERMINACION,ENCANTO,CEMENTADO,433,439,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,380,382,TERMINACION,ENCANTO,CEMENTADO,380,382,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,349,352,TERMINACION,ENCANTO,TAPONADO,349,352,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,369,371,REPARACION,ENCANTO,TAPONADO,369,371,03/05/1974,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,355,356,REPARACION,ENCANTO,TAPONADO,355,356,03/05/1974,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,1,SIN INFORMACION,SIN INFORMACION
MOLOACAN-608,INTERVALO DISPARADO,265,267,REPARACION,ENCANTO,TAPONADO,265,267,11/11/1975,SIN INFORMACION,CJ,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-609,INTERVALO DISPARADO,404,409,TERMINACION,ENCANTO,OPTURADO,404,409,06/03/1967,11/03/1967,CJ,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-609,INTERVALO DISPARADO,404,408,TERMINACION,ENCANTO,TAPONADO,404,408,16/03/1967,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-610,INTERVALO DISPARADO,401,408,TERMINACION,ENCANTO,CEMENTADO,401,408,28/03/1967,01/04/1967,CJ,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-610,INTERVALO DISPARADO,348,355,TERMINACION,ENCANTO,TAPONADO,348,355,28/03/1967,SIN INFORMACION,CJ,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-610,INTERVALO DISPARADO,341,355,REPARACION,ENCANTO,TAPONADO,341,355,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,14,SIN INFORMACION,SIN INFORMACION
MOLOACAN-610,INTERVALO DISPARADO,311,327,REPARACION,ENCANTO,TAPONADO,311,327,SIN INFORMACION,SIN INFORMACION,CJ,1.6875,13,16,SIN INFORMACION,SIN INFORMACION
MOLOACAN-613,INTERVALO DISPARADO,478,499,TERMINACION,ENCANTO,AISLADO TXC,478,499,16/04/1967,18/04/1967,C.J,1.6875,13,21,SIN INFORMACION,0.31
MOLOACAN-613,INTERVALO DISPARADO,416,421,TERMINACION,ENCANTO,AISLADO TXC,375,382,12/12/1985,SIN INFORMACION,SCALLOP,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-613,INTERVALO DISPARADO,353,365,TERMINACION,ENCANTO,AISLADO TXC,353,365,26/08/1987,SIN INFORMACION,C.J,1.6875,13,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-615,INTERVALO DISPARADO,524,528,TERMINACION,ENCANTO,AISLADO TXC,524,528,16/09/1967,14/08/1974,C.J,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-615,INTERVALO DISPARADO,564,574,TERMINACION,ENCANTO,AISLADO TXC,564,574,17/09/1967,29/07/1974,C.J,1.6875,14,10,SIN INFORMACION,0.31
MOLOACAN-615,INTERVALO DISPARADO,536,538,REPARACION,ENCANTO,AISLADO TXC,536,538,30/07/1974,14/08/1974,C.J,1.6875,SIN INFORMACION,2,SIN INFORMACION,0.27
MOLOACAN-615,INTERVALO DISPARADO,444,447,REPARACION,ENCANTO,AISLADO TXC,444,447,12/08/1974,SIN INFORMACION,C.J,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-615,INTERVALO DISPARADO,430,432,REPARACION,ENCANTO,AISLADO TXC,430,432,12/08/1974,SIN INFORMACION,C.J,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-616,INTERVALO DISPARADO,484,504,TERMINACION,ENCANTO,AISLADO TXC,484,504,09/06/1967,10/04/1972,C.J,1.6875,10,20,SIN INFORMACION,0.31
MOLOACAN-616,INTERVALO DISPARADO,484,492,REPARACION,ENCANTO,AISLADO TXC,484,492,21/08/1972,10/06/1973,C.J,1.6875,13,8,SIN INFORMACION,0.31
MOLOACAN-616,INTERVALO DISPARADO,399,404,REPARACION,ENCANTO,AISLADO TXC,399,404,19/05/1974,18/08/1974,C.J,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-616,INTERVALO DISPARADO,369,377,REPARACION,ENCANTO,AISLADO TXC,369,377,22/11/1975,15/02/1990,C.J,1.6875,7,8,SIN INFORMACION,0.31
MOLOACAN-616,INTERVALO DISPARADO,347,355,REPARACION,ENCANTO,AISLADO TXC,347,355,22/11/1975,15/02/1990,C.J,1.6875,SIN INFORMACION,8,SIN INFORMACION,0.31
MOLOACAN-616,INTERVALO DISPARADO,311,313,REPARACION,ENCANTO,AISLADO TXC,311,313,17/03/1990,16/02/1990,C.J,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,366,372,TERMINACION,ENCANTO,AISLADO TXC,366,372,06/07/1967,01/08/1983,C.J,1.6875,SIN INFORMACION,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,345,348,REPARACION,ENCANTO,AISLADO TXC,345,348,09/09/1983,01/09/1990,C.J,1.6875,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,337,340,REPARACION,ENCANTO,AISLADO TXC,337,340,09/09/1983,01/09/1990,C.J,1.6875,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,328,332,REPARACION,ENCANTO,AISLADO TXC,328,332,09/09/1983,01/09/1990,C.J,1.6875,SIN INFORMACION,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,242,247,REPARACION,ENCANTO,ABIERTO,242,247,01/09/1990,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-617,INTERVALO DISPARADO,222,238,REPARACION,ENCANTO,ABIERTO,222,238,01/09/1990,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,16,SIN INFORMACION,SIN INFORMACION
MOLOACAN-618,INTERVALO DISPARADO,525,535,TERMINACION,ENCANTO,AISLADO TXC,525,535,30/09/1967,23/09/1974,C.J,1.6875,13,10,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,508,512,REPARACION,ENCANTO,ABIERTO,508,512,27/09/1974,SIN INFORMACION,C.J,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,496,502,REPARACION,ENCANTO,ABIERTO,496,502,26/09/1974,SIN INFORMACION,C.J,1.6875,6.5,6,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,483,487,REPARACION,ENCANTO,ABIERTO,483,487,03/07/1977,SIN INFORMACION,C.J,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,475,480,REPARACION,ENCANTO,ABIERTO,475,480,03/07/1977,SIN INFORMACION,C.J,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,466,468,REPARACION,ENCANTO,ABIERTO,466,468,03/07/1977,SIN INFORMACION,C.J,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-618,INTERVALO DISPARADO,458,463,REPARACION,ENCANTO,ABIERTO,458,463,03/07/1977,SIN INFORMACION,C.J,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-619,INTERVALO DISPARADO,559,577,TERMINACION,ENCANTO,AISLADO TXC,559,577,17/10/1967,28/08/1976,C.J,1.6875,13,18,SIN INFORMACION,0.31
MOLOACAN-619,INTERVALO DISPARADO,420,428,REPARACION,ENCANTO,ABIERTO,420,428,20/10/1967,SIN INFORMACION,C.J,1.6875,13,8,SIN INFORMACION,0.31
MOLOACAN-619,INTERVALO DISPARADO,402,407,REPARACION,ENCANTO,ABIERTO,402,407,26/08/1976,SIN INFORMACION,C.J,1.6875,13,5,SIN INFORMACION,0.31
MOLOACAN-619,INTERVALO DISPARADO,376,393,REPARACION,ENCANTO,ABIERTO,376,393,26/08/1976,SIN INFORMACION,C.J,1.6875,13,17,SIN INFORMACION,0.31
MOLOACAN-620,INTERVALO DISPARADO,420,449,TERMINACION,ENCANTO,AISLADO TXC,420,449,07/11/1967,16/11/1967,C.J,1.6875,SIN INFORMACION,29,SIN INFORMACION,SIN INFORMACION
MOLOACAN-620,INTERVALO DISPARADO,261,268,REPARACION,ENCANTO,SIN INFORMACION,261,268,SIN INFORMACION,SIN INFORMACION,C.J,1.6875,SIN INFORMACION,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-621,INTERVALO DISPARADO,440,447,TERMINACION,ENCANTO,AISLADO TXC,440,447,29/11/1967,12/08/1984,C.J,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-621,INTERVALO DISPARADO,411,413,REPARACION,ENCANTO,SIN INFORMACION,411,413,14/08/1984,SIN INFORMACION,C.J,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-622,INTERVALO DISPARADO,407,415,TERMINACION,ENCANTO,OBTURADO,407,415,16/10/1967,17/10/1967,B.J,4,SIN INFORMACION,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-622,INTERVALO DISPARADO,215,236,TERMINACION,ENCANTO,OBTURADO,215,236,18/10/1967,14/11/1986,C.J,1.6875,13,21,SIN INFORMACION,SIN INFORMACION
MOLOACAN-622,INTERVALO DISPARADO,393,400,REPARACION,ENCANTO,ABIERTO,393,400,20/11/1986,SIN INFORMACION,C.J,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-622,INTERVALO DISPARADO,368,370,REPARACION,ENCANTO,ABIERTO,368,370,22/11/1986,SIN INFORMACION,C.J,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-622,INTERVALO DISPARADO,359,364,REPARACION,ENCANTO,ABIERTO,359,364,25/11/1986,SIN INFORMACION,C.J,1.6875,13,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-623,INTERVALO DISPARADO,471,478,TERMINACION,ENCANTO,OBTURADO,471,478,13/11/1967,29/05/1974,C.J,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-623,INTERVALO DISPARADO,532,535,REPARACION,ENCANTO,ABIERTO,532,535,29/05/1974,SIN INFORMACION,C.J,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-623,INTERVALO DISPARADO,411,415,REPARACION,ENCANTO,ABIERTO,411,415,10/10/1978,SIN INFORMACION,C.J,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-624,INTERVALO DISPARADO,481,492,TERMINACION,ENCANTO,ABIERTO,481,492,11/01/1968,SIN INFORMACION,C.J,1.6875,13,11,SIN INFORMACION,0.31
MOLOACAN-625,INTERVALO DISPARADO,621,644,TERMINACION,ENCANTO,AISLADO TXC,621,644,29/11/1967,SIN INFORMACION,C.J,1.6875,13,23,SIN INFORMACION,0.31
MOLOACAN-625,INTERVALO DISPARADO,484,500,TERMINACION,ENCANTO,ABIERTO,484,500,10/12/1967,SIN INFORMACION,C.J,1.6875,13,16,SIN INFORMACION,0.31
MOLOACAN-627,INTERVALO DISPARADO,628,630,TERMINACION,ENCANTO,CF,628,630,27/01/1968,28/01/1968,BJ,3.125,12,2,0,SIN INFORMACION
MOLOACAN-627,INTERVALO DISPARADO,620,626,TERMINACION,ENCANTO,CF,620,626,29/01/1968,30/01/1968,CJ,1.6875,13,6,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,608,611,TERMINACION,ENCANTO,CF,608,611,29/01/1968,30/01/1968,CJ,1.6875,13,3,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,620,626,TERMINACION,ENCANTO,CF,620,626,02/02/1968,03/02/1968,BJ,3.125,12,6,0,SIN INFORMACION
MOLOACAN-627,INTERVALO DISPARADO,535,536,TERMINACION,ENCANTO,CF,535,536,04/02/1968,05/02/1968,BJ,4,12,1,0,SIN INFORMACION
MOLOACAN-627,INTERVALO DISPARADO,515,532,TERMINACION,ENCANTO,CF,515,532,06/02/1968,01/04/1972,CJ,1.6875,13,17,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,524,526,REPARACION,ENCANTO,CF,524,526,18/04/1972,28/04/1973,CJ,1.6875,13,2,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,515,520,REPARACION,ENCANTO,CF,515,520,18/04/1972,28/04/1973,CJ,1.6875,13,5,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,492,497,REPARACION,ENCANTO,CF,492,497,13/02/1976,13/06/1976,CJ,1.6875,13,5,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,449,453,REPARACION,ENCANTO,CF,449,453,17/02/1976,13/06/1976,CJ,1.6875,13,4,90,0.315
MOLOACAN-627,INTERVALO DISPARADO,217,224,REPARACION,ENCANTO,SIN INFORMACION,217,224,01/07/1976,SIN INFORMACION,CJ,1.6875,13,7,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,643,660,TERMINACION,ENCANTO,CF,580,600,30/12/1967,01/04/1989,CJ,1.6875,13,20,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,593,595,REPARACION,ENCANTO,CF,593,595,01/03/1969,05/03/1969,CJ,1.6875,13,2,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,583,591,REPARACION,ENCANTO,CF,583,591,01/03/1969,05/03/1969,CJ,1.6875,13,8,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,650,654,REPARACION,ENCANTO,CF,650,654,01/05/1990,01/06/1992,CJ,1.6875,13,4,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,558,561,REPARACION,ENCANTO,CF,558,561,02/04/1990,01/06/1992,CJ,1.6875,13,3,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,542,545,REPARACION,ENCANTO,CF,542,545,02/04/1990,01/06/1992,CJ,1.6875,13,3,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,523,525,REPARACION,ENCANTO,CF,523,525,02/04/1990,01/06/1992,CJ,1.6875,13,2,90,0.315
MOLOACAN-628,INTERVALO DISPARADO,438,450,REPARACION,ENCANTO,CF,438,450,02/04/1990,01/06/1992,CJ,1.6875,13,12,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,610,613,TERMINACION,ENCANTO,CF,610,613,18/01/1968,SIN INFORMACION,C.J.,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-629,INTERVALO DISPARADO,590,597,TERMINACION,ENCANTO,CF,590,597,18/01/1968,08/01/1973,C.J.,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-629,INTERVALO DISPARADO,550,558,REPARACION,ENCANTO,CF,550,558,12/01/1973,30/04/1973,C.J.,1.6875,13,8,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,440,444,REPARACION,ENCANTO,AISLADO TXC,440,444,20/05/1973,01/11/1973,C.J.,1.6875,13,4,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,393,395,REPARACION,ENCANTO,CF,393,395,18/03/1975,03/07/1984,C.J.,1.6875,13,3,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,386,389,REPARACION,ENCANTO,CF,386,389,18/03/1975,03/07/1984,C.J.,1.6875,13,2,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,355,357,REPARACION,ENCANTO,CF,355,357,19/03/1975,03/07/1984,C.J.,1.6875,13,2,90,0.315
MOLOACAN-629,INTERVALO DISPARADO,357,359,REPARACION,ENCANTO,CF,357,359,07/07/1984,16/09/1992,SC,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-629,INTERVALO DISPARADO,323,325,REPARACION,ENCANTO,CF,323,325,09/07/1984,16/09/1992,SC,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
